N,P,K,temperature,humidity,ph,rainfall,label
53,96,37,28.190771584974833,71.3692132430547,8.210338814456211,65.45830110823296,wheat
57,137,52,28.352580289365523,49.658987739637354,5.902922536501607,257.90346015582986,rice
82,119,74,20.215965878589415,63.348535550249714,6.814231576213544,39.21900220702035,jute
104,79,130,25.30828402054568,71.92762609492829,4.361065260236145,289.7757267070057,ragi
109,97,23,18.749679599532357,78.21614626757096,8.29062022700996,273.62252413562794,papaya
92,61,62,27.333695062398625,63.41853030083112,8.069238443098245,271.3179499381419,banana
31,40,97,27.721476193047867,57.793565797241264,7.5131136156521,82.22647603997314,banana
54,14,67,29.16791393444646,89.5569091837939,7.835866934470319,67.70836493430814,rice
32,124,42,34.26573512008183,31.40907000329451,5.661913741204629,74.35951323404548,pigeonpeas
50,95,109,19.43816407117255,85.87130146801876,8.073966184063858,219.22137050560244,mothbeans
119,26,28,29.908666190963697,86.09891900246086,4.497756782739912,123.64592622656177,mothbeans
100,49,15,40.28210722457423,79.75240260178379,8.339013447663174,293.38179204754584,chickpea
30,83,21,32.812530422048816,81.46624979894841,4.646792020059465,156.88518415682424,orange
129,34,21,18.73113738035289,43.04993997416801,7.537299128123864,236.74508827277893,papaya
38,73,27,38.24299992509694,94.04957789702188,6.498784630504758,243.71364471860696,kidneybeans
118,128,116,22.09149154536399,48.93381160225151,7.088090349385478,66.14655794692625,rice
75,62,56,29.239798740094763,21.280415144814828,4.082275954531466,43.971361007776764,papaya
16,97,115,19.100089360236254,84.69476167359163,7.104549815183689,282.0754135833745,lentil
56,60,127,22.55067367527097,98.81120732832275,5.913294690263841,104.44131313250604,rice
35,53,36,20.93012057621106,19.55763796355023,4.6820522105478135,298.8952292340466,mango
110,53,133,27.00127494864264,65.22923620351719,6.727010602630256,79.62951271796808,rice
59,14,61,28.76797538704203,21.399774728216183,7.007374292765373,136.96648792819062,jute
18,112,31,39.34277345572122,17.72025160913453,8.35352641637521,118.36436484174266,banana
48,52,10,31.06382015658241,40.503919716456664,4.899171205344817,113.20733232628864,barley
134,38,98,26.138713458674495,88.4065960959553,4.529066241873213,33.57742693770738,cotton
110,69,109,21.2372593787546,70.02066353477358,4.8550999068149725,294.2601712339187,orange
120,73,124,38.8601288859266,41.558344350015645,4.388165981070465,116.37645562858373,watermelon
60,35,79,17.692952588844978,58.8559406612653,6.681095650712019,64.92382093568271,apple
70,78,87,39.27117378518069,52.47578789541075,6.54609525091262,264.74959365098255,kidneybeans
11,97,60,39.316159201588235,44.074029918970325,4.541419295339438,98.5543941497331,maize
42,55,71,18.345147584254896,92.70138717070344,4.12991335982969,235.28507848616138,papaya
57,125,117,39.35994897952313,22.103140737331508,5.82535500436005,247.46527403724835,jute
53,60,41,20.557435810354168,85.67842923017889,6.11727717380906,75.57960614574587,banana
100,77,21,30.243774128326535,83.50227195531004,4.1306284778204585,208.7386266655483,coffee
18,138,112,39.63684426629371,78.47418925407847,5.9628804650755916,34.127942985541424,orange
103,55,53,23.005253308460013,33.952997208939195,6.663193707500723,191.50593827332315,cotton
41,34,34,41.619121789550135,47.00914468956251,7.615835830223224,173.35872273560068,maize
12,120,86,38.5692591111997,77.93608996626833,4.150443174497258,49.87375572396661,coconut
18,96,15,31.347625636483443,26.545425682905478,7.811515037992653,220.6678547618803,chickpea
105,41,125,35.28553686149836,97.65428870193888,8.190476817406639,139.494336956984,watermelon
94,52,57,38.90523091300418,92.63776218434265,8.466547034472264,236.43848869977353,coffee
19,51,15,38.91002188670622,58.95006442910667,8.080023566946126,117.80290864793382,banana
34,98,116,17.108564167845035,89.9761018489333,6.040448627777142,202.91850347123227,coconut
120,100,90,23.83468290578167,52.46198905591095,4.243474287536196,124.32555147109696,kidneybeans
25,77,58,28.624441501862623,49.29092646028389,5.966114341013483,30.741944130406353,blackgram
66,98,85,28.202152379909283,73.50518712625998,4.94889077984244,153.5263794787143,mungbean
92,138,93,17.079340695911718,79.46614923234245,7.68758842787719,31.27607594038053,apple
83,52,115,25.457229628912806,34.76764335874062,7.65897095380191,197.99571490364758,muskmelon
25,48,53,15.161293921678045,85.51235855698803,7.91585346022046,93.14811118507505,barley
57,55,34,36.44929398118893,41.79009024880614,6.0055521274245915,130.8214295366211,kidneybeans
126,34,20,36.0730452055914,77.28198101268475,6.006975070296634,118.7847985695172,sugarcane
47,46,26,33.04347934771428,17.243846878879125,5.158314263888002,191.94859575331606,cotton
37,128,35,17.766813118775108,52.0904388587335,7.532633084298925,203.39251578422017,sugarcane
101,86,49,23.67837834653157,33.861722798165374,4.003030857246156,37.61204339042549,chickpea
12,45,20,17.946034473439305,28.843264978171995,7.625245238248755,297.9548458627037,blackgram
27,83,54,18.35462335098855,17.914549494901934,4.504893628968334,172.2003061429745,kidneybeans
89,64,59,36.36723724109915,33.066562149452096,6.720504248600756,222.74559122764495,mothbeans
35,99,64,27.03510506072992,55.19755374865145,4.451508177974862,247.19021810929328,lentil
119,49,117,36.434520215282895,56.8183961727382,6.290437671208443,82.64231630721855,apple
15,107,53,24.6226950126455,45.737810444225296,5.582370933999095,290.8482835732882,coconut
137,76,33,35.70026601369085,34.65869374647027,7.57244685767863,270.7559257182643,lentil
104,118,69,33.09809542674034,85.13321916091851,7.475407605772106,109.97741978787037,kidneybeans
49,110,68,15.873397447195003,24.111854958159416,7.75610868156919,103.5426906873482,coffee
120,96,71,28.1025688333446,26.425469438047248,6.578463585963689,187.3115956305254,kidneybeans
81,72,50,38.906700607321085,56.39691474047977,5.389968583618079,82.95748219138797,muskmelon
70,112,88,19.72664202160388,40.38071616371408,4.013044478767732,184.64981924797357,banana
115,116,117,21.885568454459214,44.52873375173442,6.131725188388337,293.2599470600912,jute
18,76,35,18.094482145272714,45.60695378539411,8.289107027263942,214.93350025618713,jute
14,100,92,22.01614767188828,51.48578982194168,6.5826374317086955,251.22804763161508,apple
118,31,28,24.06255056172342,32.72008799101898,7.905052391148378,295.6197924455731,kidneybeans
111,34,66,19.205056120666512,99.39723684928806,7.1444724176487275,42.18692701200144,lentil
50,77,127,15.879983494709846,58.60755863727605,4.907436614535353,79.46460535687123,mungbean
62,130,82,32.8321498681221,34.6256404570273,4.257513103534529,192.58430974694147,mothbeans
12,52,28,39.61094594619793,25.694970260968635,7.618609299639292,105.43287862918429,barley
34,66,17,38.452856671409556,34.82776626538594,4.661870590005544,210.61999697227935,mango
87,116,113,41.92180521062048,88.09755661557601,6.030592927284459,258.542140802257,sugarcane
19,19,31,37.200218869963166,42.03207206076992,4.771128523185723,152.9550485841906,apple
122,58,96,16.106132420896873,91.38487818169125,4.790613201609542,144.17469179538256,cotton
74,40,28,16.664365790939037,47.811393116177214,6.281863323356076,81.89532764023201,banana
93,116,67,36.97397330523471,41.000075546901364,6.585377498845964,220.26188644807564,pigeonpeas
138,96,97,35.63332487211236,55.90380277883539,5.44872319630488,188.75669695545113,barley
39,16,91,18.38771262023031,54.848508341408454,8.451808671302363,286.2474438406475,chickpea
74,118,24,25.466043146501367,26.211439850401653,4.268317653986345,192.5411056803536,maize
124,30,58,35.182084587390314,41.18027600638514,8.47325319876359,116.53426572405849,wheat
131,33,92,35.36617203699599,43.96953788220952,6.388713522267038,71.90697955005894,cotton
136,126,56,35.462887092382346,61.5247997691674,4.037795021465795,295.9248692453026,pomegranate
104,122,57,24.26344476820799,85.21371997326841,4.68337975996161,108.23972867240067,watermelon
76,130,10,16.229326371987298,77.19863787248548,7.475138219042652,39.75281304165007,mango
59,139,74,21.189149191605637,84.17658954246164,6.299091668047314,66.72725528922382,coffee
28,23,89,36.62732561305783,26.379864119068838,6.909135738097569,254.73147663847521,watermelon
39,96,127,35.508238246553816,54.51956464735388,7.007599709946886,58.67363865114974,pigeonpeas
99,13,62,16.7241661139983,31.433569759912803,7.245653343834144,163.3629201130705,blackgram
22,59,10,40.2545282413051,50.69487630094996,5.86635574597313,209.02265758655895,jute
91,61,119,31.360616436224383,86.98511464236348,7.220737887119478,103.1662946096476,chickpea
38,87,48,31.36042035513688,87.08560368413673,6.074858450999434,297.78194595114,pomegranate
129,116,97,27.515629521663197,63.724625438404864,6.012516154081551,223.71382290779317,kidneybeans
126,38,122,41.72487729731549,32.7670663130938,8.435241817398236,124.50408018499164,mungbean
18,58,25,41.23321148116929,99.09858598740846,8.00896352163619,272.90653814830785,sugarcane
71,45,27,38.69156661353288,84.38787028452141,5.590087591288675,168.2452409365514,barley
79,26,63,19.833117058968103,96.41806668460379,6.0946053087089,279.8777189139833,kidneybeans
83,13,105,26.991996605074718,29.043580988784438,8.274471808043405,165.8258910098253,cotton
48,40,97,17.090265350986712,16.086861721443995,4.823742566958226,242.32013120958467,coffee
132,64,52,40.17854462331975,48.65127574086099,4.955510117067696,104.03878930192457,mungbean
34,36,85,28.951849988262783,69.06772823807145,4.0308645099043705,110.93675170954288,maize
51,28,81,35.25052271192848,87.05897389987574,6.560363003456427,127.23913595327643,kidneybeans
136,37,133,17.726507988318968,43.02184399600033,6.986980470752776,205.27774919391902,chickpea
108,116,95,26.522506633696295,95.64398614568661,4.03827240735196,192.3879983441925,coffee
35,129,10,18.23912141177137,17.705733816398116,7.761462985915751,259.5134246850646,lentil
87,107,23,20.12017490274132,55.57867416719867,6.188855168852605,57.61326978165214,maize
58,127,77,27.494198320675743,89.16982947630314,7.185723668564801,41.293739184582535,wheat
109,43,125,37.25717286005672,26.89896846693383,8.339505648101309,189.1422548059113,watermelon
70,45,136,33.71915633992844,98.197931030867,7.451540467119626,216.69794772842886,papaya
43,37,41,25.870528350689483,98.17089678518877,6.542524538654298,134.54159728249965,watermelon
91,17,73,19.462011720339028,87.45376875569322,5.857866158233139,37.42268715183425,chickpea
128,108,67,18.143850534960897,91.90760743427637,7.637587540467819,112.58868459312869,kidneybeans
122,83,121,35.98632684166033,60.44455751899787,7.210092812136933,198.68352845010943,orange
107,14,103,25.433882824869592,33.80649220762348,4.8050150326999255,182.16386198002976,papaya
28,73,104,21.239600160500867,94.9879105431053,5.568802207633922,287.84907881630676,muskmelon
16,44,63,22.693034374553708,32.26179498538978,8.422276123344028,189.3370040419067,grapes
61,56,43,34.5039055223331,47.84773991251267,4.072469920500781,218.43180907160783,wheat
43,131,47,21.115628304130308,51.63719988936882,5.108524606528334,46.89996359686175,muskmelon
129,14,33,22.664846960938593,56.44571949476396,8.218489910758073,88.87671430343177,mango
42,72,123,34.4642397218306,96.31451386884589,5.715788566017969,245.97364950872617,cotton
73,48,44,26.281113303431027,29.08000950266546,4.433236409752701,123.80944062447706,coffee
57,115,137,29.579675923998717,18.221128474143832,5.913345987859357,203.52810809406657,pigeonpeas
116,64,21,15.810734311058633,55.94927174340253,8.402212549058326,195.61452658948664,mungbean
81,37,74,24.288376717475284,22.201152664320794,6.141218188797891,92.3086348348385,kidneybeans
21,108,12,20.35505021041836,47.62287623644383,6.864790211423975,38.82197628732406,apple
67,132,124,26.438460712902128,71.84568977837243,7.804168484728819,74.43719112408094,apple
115,80,127,16.0770564118602,35.399301823543006,6.672736869157169,150.8788408634029,muskmelon
116,138,67,30.360782098768603,81.24157253040786,8.37233027832703,290.18232381410905,sugarcane
88,47,46,41.963350391631565,53.792710708808606,8.133133552289504,140.51800509301466,coconut
59,136,79,22.42276187524083,33.066000617490126,4.0323923099106,199.74603173239294,coconut
40,20,107,19.299343789409303,59.01444856330961,4.133509158394753,124.04262300211064,pomegranate
101,98,77,18.194850491847006,38.73074984963737,5.3354578472348475,121.85565118600343,pomegranate
28,53,32,36.49317903223364,85.22286786244172,7.717053727972948,53.290647615562726,sugarcane
33,139,114,36.69485261746796,39.99339004799873,7.251335470730644,138.80080268709617,maize
84,138,22,18.499507023547633,38.54834613998021,4.1526753760393404,156.0130640594137,pigeonpeas
101,107,104,38.52502676465467,29.696730000806426,7.35010343630557,145.95894330833767,ragi
45,37,98,15.604867173783033,59.96261680000252,7.108647731416864,198.58629128855839,barley
132,124,88,23.690955463405118,30.037038494288005,5.31991126222934,208.72485737297188,barley
96,54,65,32.91104215468708,80.54461113174509,7.042137032404527,270.6542125531093,kidneybeans
122,64,102,24.08714007094267,81.73677113665569,5.561525226546388,110.24807905564002,papaya
65,110,117,36.86095575370551,39.61903016480867,5.4215159629840795,204.75213045875026,mungbean
38,73,21,27.630491188903793,79.66180003351451,7.413857842458519,117.68815670950934,lentil
121,83,14,41.43922599698911,63.35281888082599,6.709538534704057,164.6669388549166,mango
49,31,87,28.583148605577218,58.19892755120468,7.956127017093766,227.41050952095816,pigeonpeas
124,84,84,24.22114557467327,38.224302943228594,5.521581953947273,260.65354462854555,orange
73,20,50,15.833233350403413,21.128320624815792,5.483061485257674,153.77652572650015,pomegranate
108,37,65,30.867100776091522,86.06938455989973,4.347655057292801,173.27660943275825,pigeonpeas
73,100,55,17.691834386563354,38.7330994864831,8.030296755372243,291.77069936641374,sugarcane
103,21,139,34.47797894787077,91.59003554884113,5.8759531868488,220.11598465503283,wheat
134,70,108,41.12903751639324,23.306891886055936,7.005807978039401,238.25309866233044,lentil
125,66,61,40.09057215267543,90.52596720911711,4.684251782828865,257.61166953969496,pomegranate
120,103,138,20.56654084553854,70.98805262761798,5.645797261835088,164.26214729221732,apple
110,37,115,32.93342800397242,53.95812178466813,5.525181483207752,105.42320573706908,lentil
123,63,117,34.93704529060891,75.03661521934626,5.18310933675779,189.31583710709373,chickpea
111,36,81,28.765363386570538,40.11787028398044,4.331144428199891,271.67901309876896,wheat
112,32,29,39.44429316844756,33.341228868695445,4.564161596360301,162.1521983979482,apple
121,60,72,35.14795789844593,90.0786487548373,7.866822091136642,214.1077907794561,cotton
65,79,62,20.186078511553646,25.080974069594085,8.274283411259674,184.21318099972825,banana
51,33,126,19.89518490145911,73.98140398114913,7.817549099875871,165.63178605555967,grapes
15,52,47,25.05747094573328,38.65582103574327,5.029850955235235,58.44591218464189,maize
70,65,118,18.371107839714764,50.98943521676021,4.979136528022306,296.9662100861383,ragi
23,138,82,15.436091560686517,82.30907174873403,6.008568884448646,184.98135272946837,barley
55,74,41,35.78761603043594,22.34863567431488,6.696071865405063,268.44116488401266,maize
133,138,22,18.884818751165085,40.5984278712032,7.078092506069044,96.95394552789851,coconut
125,43,90,16.62649518248133,92.3030361497883,4.68745074278666,45.21804736979462,rice
84,115,121,18.268638154393653,58.84678496704009,5.059459076141018,235.39800167880892,mungbean
65,131,119,23.166218413575194,37.07426173962183,6.739968905259422,191.20057830149395,papaya
82,135,70,35.22444890944942,89.05979846269571,6.745897428901634,79.75527074863082,jute
91,56,37,36.119634283126416,43.67236430688367,7.00187726162266,129.10090882454614,sugarcane
51,69,112,22.780858106041155,69.49860101751534,6.237115070302677,181.32716219689075,barley
43,76,101,41.30234358461383,50.05147187329075,6.980350735778637,89.26667823053853,mothbeans
136,31,133,21.230566425870453,23.705124750027775,8.276000260074484,58.82183851237893,grapes
69,38,33,20.38369703037254,16.16284872471883,5.296121592015467,33.454445811013564,grapes
73,99,27,22.88503601496976,74.81419526678707,6.995356575493899,156.98359015318442,grapes
36,132,16,35.776339949483,87.5243950897155,6.821037666525424,75.6561798113418,ragi
13,106,139,35.576880820478316,19.89834332605963,5.814530013151293,114.31529833722037,ragi
128,102,108,21.845535159481294,55.0899832477447,4.17630351700883,285.44938571531554,apple
92,77,100,31.340289357180126,64.99503755833635,5.642036771512242,272.0721096531039,rice
86,125,111,27.859670581862545,56.7367904524148,6.9046280278048595,104.04072557650953,blackgram
79,85,24,19.19695717554974,68.35708353362037,5.032269381134824,162.00861836582519,ragi
38,133,39,36.942951101864054,43.10338080547371,7.2241959348315,189.81018032186626,coconut
87,82,82,34.30164727240049,22.233366998545293,7.097940479016069,247.29335864024586,blackgram
119,60,24,17.195733245853262,36.09326318645736,6.45657484336847,289.38993915281884,pigeonpeas
122,78,63,26.236297980449052,62.65761796176286,7.866185588702748,263.55536977353654,kidneybeans
31,66,38,25.51742479179211,78.47934026768908,5.476140573116245,81.2933478233526,kidneybeans
64,35,20,15.0023700087391,59.47306715716378,5.50921526600615,256.0178283693538,mungbean
32,66,60,29.438729907129492,24.128352869412346,4.93136062923354,102.38834649339667,kidneybeans
22,56,23,23.183314544716982,76.18205506279695,7.209470650303185,262.68253194533906,mango
114,111,48,33.69199114030958,51.93313125335132,6.925938888912945,293.07261784731867,maize
10,120,110,23.08823994048728,21.743312042338506,4.801361542394045,99.37933630416381,mothbeans
31,49,115,27.5254817055321,50.29808292596845,8.405953951904198,98.96077406641275,lentil
108,10,136,36.34073883574399,72.24436453316345,6.660811113824083,161.19224989076196,maize
114,44,118,29.360012866135254,30.309033317719496,8.23813241485594,198.26974294600873,chickpea
132,117,59,32.30325024429817,34.469750523346484,7.3170133740383,282.5806783722823,mothbeans
120,77,123,33.46696999157422,85.78643311048822,4.7916165627133855,118.49655938708563,ragi
111,118,27,40.82571644396722,81.19350735670682,6.991890416598418,151.16139931201388,blackgram
14,47,31,35.041747023290185,71.66896283369275,5.92116291295653,208.384644581201,barley
82,115,70,41.1516157162035,90.90476947023377,6.800646912210258,199.22209076538982,cotton
86,108,10,25.06814231323647,54.263514011668576,5.6688959697566625,251.4638790036152,grapes
61,46,97,15.936166166639824,45.88650982409592,7.69535443686784,174.8094233560787,pomegranate
28,59,33,38.38176778073185,71.70878938012777,5.443189756215089,291.1797787537987,kidneybeans
114,107,35,27.408823943988168,75.66168087575966,4.918376694655118,242.83806135087798,sugarcane
91,86,50,20.840555510303073,45.276944954504195,5.570003546382559,147.55651605572172,mungbean
92,106,76,20.72640468179051,45.085175623637895,8.180544056134192,83.65989610339852,cotton
75,130,96,32.088902524434,61.07356619152562,4.5294752914254275,207.48316382113399,banana
114,35,69,15.671166138495469,70.21534822319606,4.605659622886044,208.18743780139408,mango
38,72,41,26.149782811827308,58.833687769203884,7.313077378964455,58.781181946124164,muskmelon
42,49,107,41.03175284043194,79.72195987342138,5.012392685044781,195.09389772280977,barley
47,126,53,22.64748502833438,42.00674799483666,7.189394150639651,259.59324824955627,pomegranate
43,27,133,34.41726394432189,71.80075907926951,5.035983371734508,285.6039396784241,papaya
48,57,34,32.857919679262025,84.94181358437,6.503659245676371,113.76691837322181,coffee
104,30,28,27.82475267623984,41.27923293052278,8.001019154240648,68.19548041554849,banana
48,34,117,21.55721613809985,68.54972415528651,6.325363742057666,181.75710726888383,coconut
103,34,79,18.74364657667512,34.53984909914076,6.945137021401236,188.7889375744161,wheat
24,113,92,41.84320560466074,28.954756568638935,4.012306380942036,221.9195015309202,chickpea
113,51,30,28.90933794422461,97.81771732975695,5.805408205200752,279.66393879794396,mothbeans
29,98,18,17.46816030062403,37.69739076681702,6.5011343229998495,35.46411339291127,maize
90,35,136,33.035603460097164,38.62559943107854,6.805536681922349,143.8438621981384,pomegranate
110,26,102,28.299842812004457,94.20345399601129,8.188013889377702,289.3630807963375,maize
19,113,20,22.758310431650102,22.44228833456533,6.600358261458224,245.27979089856987,kidneybeans
94,136,34,24.49949766652676,19.666024862895163,8.045999852491809,77.45458230557696,chickpea
125,64,82,33.26512400702415,48.09441592334019,4.737972488951597,36.12583381163175,grapes
11,59,87,17.772745655574134,71.62407220697465,5.411367672655515,228.79648420260773,coconut
23,108,65,19.865409958210517,93.84045357548314,5.44027705906267,51.67342029962667,banana
38,60,57,20.927364910612525,87.31964574119013,5.866243842737742,276.43637782985695,grapes
44,44,65,24.792666735782632,25.48414831405561,8.368378248729353,128.1497654750484,ragi
116,68,93,18.423759176127405,90.70569850663414,5.133071221837608,275.5324496223931,coconut
80,76,35,30.065097588157798,34.01070750166468,5.639914021478688,107.06989193579932,mungbean
22,41,83,32.949198172342676,24.56175255090742,7.142496199321674,48.42995718165871,coconut
112,43,27,27.906614324088487,15.921667310106564,7.672489574241022,213.8521626490525,muskmelon
88,135,56,24.046163658452734,58.045475472443535,5.423064183009538,159.47908686965025,wheat
27,11,138,29.05773889840406,61.73043322488727,6.38732199762316,101.1318883330669,mothbeans
83,120,127,22.965685939829253,82.59048491337349,5.5452572163619624,191.03756778617344,mango
47,58,35,17.673594842990255,31.879674261934923,6.850233437439787,234.08021792718026,sugarcane
137,115,60,41.23066399347489,78.14464440021334,6.403482141191237,234.38193210584666,mothbeans
15,101,37,38.35620835845697,26.29123989887775,5.55826412971202,48.730521093057966,apple
127,26,102,28.11479455821544,37.632519554994374,5.986447367463002,196.06828369726423,watermelon
45,43,92,29.664000292044058,31.860199285201457,8.40530356648016,210.51596248251784,pomegranate
129,70,39,17.53385608437585,57.39500292529078,4.97998806206816,208.01120998413734,orange
67,100,43,31.28136399433256,27.459136640445443,5.300310534108977,237.42965818200415,banana
38,85,133,32.30318702415977,24.174988814748485,6.329967718231503,170.18669119000677,mungbean
56,131,22,22.59467223141844,66.81539749028198,7.287993478947591,274.97069054809833,watermelon
57,129,10,31.1753425035626,78.25638475262062,7.685075509963861,113.40978777517408,cotton
14,123,111,21.68586654394577,45.571135651062164,7.418708545255552,186.17318234340578,cotton
131,48,19,34.51917038092404,31.46473453865794,8.190257766672865,283.41361694524267,banana
43,51,55,19.46309475745698,92.03286978434238,7.95446717853727,154.9020074833843,muskmelon
87,40,118,23.111814196148394,32.90279836103434,7.20759590963817,151.71069773638146,wheat
14,65,127,16.34009317668232,18.965835505465247,6.358263664976686,236.28700042473628,wheat
86,58,93,26.706480714959284,94.88738876896868,5.526241206146915,138.1080178808383,watermelon
129,15,102,33.1788069585634,33.750582263776415,5.289709426009704,158.95357690136623,watermelon
68,83,127,38.62491701128863,24.963171363377818,7.909471005026658,265.9553433575047,lentil
53,83,123,21.020570403172126,91.9947954716551,6.908777007460778,49.95799956519069,mungbean
49,123,139,20.884010832988082,57.844309987217315,5.469986777908423,101.37062444471137,kidneybeans
62,37,127,15.45393477157181,26.674103039776174,5.58032137083282,274.19163421271037,maize
102,93,81,40.15602986935886,65.93148703222352,6.517392387129596,44.079604768517065,grapes
136,22,76,17.88784504831328,23.179205613032096,6.271796065324892,91.42921541643294,mothbeans
136,119,24,41.41299417354025,60.39840354177989,5.517850641808839,236.1771170550883,mungbean
44,13,31,37.09230271320956,26.782793458682924,6.3248594713968735,76.41179035043075,maize
40,126,86,19.361845509042745,50.333488938280354,6.947061198270904,278.35962474509097,cotton
87,118,85,19.769908601577907,58.70521936033813,7.929486540671297,100.87276563785477,mothbeans
136,61,80,23.122154948380548,47.15971517958124,7.917078473910109,62.36366158441655,sugarcane
26,113,57,39.70637823368052,26.075521347900885,8.370379924864757,160.7009424241747,wheat
46,16,55,26.917423660651227,44.88568509156865,4.541527510450343,78.74376830627105,cotton
139,86,56,38.598716208408675,42.08601382865927,5.127263771918279,201.85579587585693,mothbeans
100,71,33,32.44677630187714,48.220784584077826,5.838852214055597,157.234651980261,barley
49,121,119,39.12028871758274,91.87973128163907,8.16338814634666,185.28408294289068,barley
43,22,104,17.862751908288757,49.987021669209135,8.039097060265032,130.24193101041135,cotton
71,52,17,36.15609900469086,72.57240449592109,4.026501748565572,117.57363013330828,muskmelon
35,77,13,16.988354195185387,87.78327197898622,6.730942931522318,196.90866092130756,ragi
121,93,32,31.157014826223715,15.838719699954138,6.408149372185925,89.4927781741994,coffee
112,58,55,40.1953545409837,25.43040483872953,8.329295871535795,196.49303082277305,kidneybeans
77,134,41,41.01589710568308,31.194713885861187,7.975533165945728,211.4188858200696,rice
36,57,68,28.167837014384574,94.64301240052251,7.772804528595746,101.13313200675478,watermelon
93,134,39,31.29814369808901,43.46080564121856,6.891611221324654,172.46092953407785,jute
82,18,26,26.08086049469057,39.204398821485114,4.297662617736915,207.30672498423723,coconut
77,79,39,36.13575348117176,42.583211405754355,5.187050201607034,113.95785534440274,grapes
116,67,137,17.669222177178952,93.19810866396601,4.254712944324201,101.9188988782632,apple
92,101,110,19.849116976346952,76.32653957071517,6.953356218605415,259.1027431334461,maize
88,137,78,32.75765115364856,47.17544065104031,4.632389134208682,198.34061290289688,ragi
66,94,115,24.286070069342152,98.7564939748313,7.279243497163113,180.83471343061026,papaya
71,43,17,33.75475415095374,76.36358317137267,4.075813952974773,193.45143532731308,pigeonpeas
81,132,114,34.794638027013505,38.25230781247721,7.145669165827862,104.9683314541001,chickpea
20,104,110,28.89451237720843,73.13469247194305,8.356319308643208,102.79033052378341,rice
83,104,10,20.67267454493438,53.57939356565774,6.115409545470448,130.36950452394944,apple
75,124,38,22.98225085217664,81.08040736692831,5.504586393307548,162.58374732457958,papaya
54,98,74,23.824698323254935,39.69359367470335,4.13187379239298,62.26954327837212,mungbean
11,108,136,32.85295205512084,36.624032634779,6.058501953486908,49.413976626393115,watermelon
130,107,37,33.48915776436287,98.24771000420449,4.4619094939424615,263.02972383533216,barley
64,14,28,21.815151345778034,44.099424417819435,6.050794334181853,171.28118069616937,kidneybeans
81,94,29,26.23850004404614,82.3774752940314,5.225683132250124,168.3402360188031,blackgram
66,80,80,19.343574737682307,90.13149328081107,6.780727755302792,104.77686617296241,papaya
113,21,56,34.68676612170589,67.96644292113767,7.714152992746729,147.93749928560368,grapes
31,119,68,17.70305365620841,89.99717050360552,7.198274323815431,296.12463262520674,muskmelon
17,52,29,40.217777451346926,60.886406146950605,8.493680860162168,273.0726953173754,blackgram
90,104,80,30.36679016444227,83.71238692550138,8.468861472653206,155.72374751869086,cotton
119,54,73,36.2892413032624,62.80896502985327,5.474860748365211,33.976569060572054,wheat
138,39,80,25.12309756853658,45.33345418888163,4.686677829043932,68.79825359891778,cotton
126,35,131,25.00180354148513,49.24707012587594,5.911254605103649,206.01112168419942,rice
11,26,78,29.718825436236774,81.22693684309787,8.349729876874203,70.11884042467261,ragi
133,113,59,36.673405187352934,30.954074037479742,4.358434047607876,264.83073373284753,barley
10,25,95,19.59984669020075,89.50379635860938,6.059439424809229,90.48763063176295,orange
103,120,93,37.77606387961973,78.42187915359627,8.234625684925689,149.54198672932657,mothbeans
123,90,92,27.832207937449667,26.17530564386911,4.455247801608785,157.03489597868082,banana
24,103,67,23.06006374301481,80.70922108407241,4.46043449869058,84.56853316461898,rice
87,91,45,22.34543447617052,49.28547327283495,8.213520237568304,164.73181032264583,mungbean
72,136,72,30.564594858383266,19.95375220091215,7.504588520875103,183.40383680156643,wheat
15,35,65,25.658791558659445,78.20988316771204,8.206026502231225,189.7471030469542,rice
53,133,121,38.73596382976773,53.732090099103516,4.582464432604659,221.6058204759609,rice
68,10,84,39.29458613271368,52.34921639947832,4.5329837835132505,218.69760785203593,mothbeans
100,22,93,22.95865117174383,42.89789161960056,7.395826764134467,100.34378974376365,maize
32,71,83,26.461272729713663,95.19982461780307,4.219412297856542,251.37598384689394,maize
99,105,137,34.36571286583931,24.724000649552444,4.817978532499169,108.14460996747599,sugarcane
128,113,109,29.77177148905999,62.064971350839485,7.313221953377072,207.4163395242887,mungbean
58,14,34,39.177178653468125,95.2659973753613,4.3266593484942915,299.60431481067775,coffee
81,87,34,19.188715541540944,49.39247418345768,8.040598550098183,232.7287477760735,lentil
53,15,135,33.020364693967494,29.8404050359112,4.296488290084048,236.83278859463536,watermelon
34,38,12,27.812525769245042,88.8025543047599,6.160122338647556,258.0460522841032,ragi
116,103,31,29.323466060068515,74.93618376641203,8.308430369035637,30.883993418873082,banana
71,35,47,39.26724725295855,62.35911940321838,7.777942623634049,165.9638890265583,lentil
110,86,15,38.55413249428186,84.64891190527705,4.88803260346167,143.56375838404261,sugarcane
21,10,10,31.933414404210975,53.24312303862388,8.228856204532295,179.31204671419803,maize
31,11,25,36.9525661937415,99.04925837144896,7.900029775384841,183.0148124631087,ragi
64,102,63,31.742430648266627,40.76301507620093,4.836419062721651,54.17546268579528,kidneybeans
113,66,47,37.80048830779835,56.64938032695315,7.619846330373673,271.6417947608451,wheat
42,39,24,29.966258069867436,73.92308380900246,4.373778216831647,202.63325845948003,mungbean
